"genre_name","movie_title","budget","running_total_budget"
"Family","Hop","63000000","19189250400"
"Family","Foodfight!","65000000","19126250400"
"Family","The Santa Clause 2","65000000","19061250400"
"Family","Annie","65000000","18996250400"
"Family","Zathura: A Space Adventure","65000000","18931250400"
"Family","My Favorite Martian","65000000","18866250400"
"Family","Pete's Dragon","65000000","18801250400"
"Family","The Kid","65000000","18736250400"
"Family","Astro Boy","65000000","18671250400"
"Family","Despicable Me","69000000","18606250400"
"Family","The Prince of Egypt","70000000","18537250400"
"Family","Stardust","70000000","18467250400"
"Family","Legends of Oz: Dorothy's Return","70000000","18397250400"
"Family","Hook","70000000","18327250400"
"Family","Planet 51","70000000","18257250400"
"Family","Dudley Do-Right","70000000","18187250400"
"Family","The Iron Giant","70000000","18117250400"
"Family","Dr. Dolittle 2","70000000","18047250400"
"Family","Doctor Dolittle","71000000","17977250400"
"Family","The Angry Birds Movie","73000000","17906250400"
"Family","Minions","74000000","17833250400"
"Family","The SpongeBob Movie: Sponge Out of Water","74000000","17759250400"
"Family","Deux frères","74500000","17685250400"
"Family","Inspector Gadget","75000000","17610750400"
"Family","Alvin and the Chipmunks: Chipwrecked","75000000","17535750400"
"Family","Alvin and the Chipmunks: The Squeakquel","75000000","17460750400"
"Family","Robots","75000000","17385750400"
"Family","Madagascar","75000000","17310750400"
"Family","Osmosis Jones","75000000","17235750400"
"Family","The Simpsons Movie","75000000","17160750400"
"Family","Titan A.E.","75000000","17085750400"
"Family","The Secret Life of Pets","75000000","17010750400"
"Family","Monster House","75000000","16935750400"
"Family","Shark Tale","75000000","16860750400"
"Family","The Adventures of Rocky & Bullwinkle","76000000","16785750400"
"Family","Despicable Me 2","76000000","16709750400"
"Family","Cloudy with a Chance of Meatballs 2","78000000","16633750400"
"Family","Legend of the Guardians: The Owls of Ga'Hoole","80000000","16555750400"
"Family","Fantasia 2000","80000000","16475750400"
"Family","Walking With Dinosaurs","80000000","16395750400"
"Family","Hotel Transylvania 2","80000000","16315750400"
"Family","Ice Age: The Meltdown","80000000","16235750400"
"Family","Over the Hedge","80000000","16155750400"
"Family","Bedtime Stories","80000000","16075750400"
"Family","Lost in Space","80000000","15995750400"
"Family","Spirit: Stallion of the Cimarron","80000000","15915750400"
"Family","Yogi Bear","80000000","15835750400"
"Family","Zookeeper","80000000","15755750400"
"Family","Looney Tunes: Back in Action","80000000","15675750400"
"Family","Flubber","80000000","15595750400"
"Family","Space Jam","80000000","15515750400"
"Family","Lilo & Stitch","80000000","15435750400"
"Family","The Flintstones in Viva Rock Vegas","83000000","15355750400"
"Family","Son of the Mask","84000000","15272750400"
"Family","102 Dalmatians","85000000","15188750400"
"Family","Surf's Up","85000000","15103750400"
"Family","Enchanted","85000000","15018750400"
"Family","Cats & Dogs 2 : The Revenge of Kitty Galore","85000000","14933750400"
"Family","Mirror Mirror","85000000","14848750400"
"Family","Open Season","85000000","14763750400"
"Family","Last Action Hero","85000000","14678750400"
"Family","Hotel Transylvania","85000000","14593750400"
"Family","Charlotte's Web","85000000","14508750400"
"Family","Arthur et les Minimoys","86000000","14423750400"
"Family","The Spiderwick Chronicles","90000000","14337750400"
"Family","Toy Story 2","90000000","14247750400"
"Family","Babe: Pig in the City","90000000","14157750400"
"Family","Percy Jackson: Sea of Monsters","90000000","14067750400"
"Family","The Haunted Mansion","90000000","13977750400"
"Family","The Nutcracker: The Untold Story","90000000","13887750400"
"Family","Ice Age: Dawn of the Dinosaurs","90000000","13797750400"
"Family","Mighty Joe Young","90000000","13707750400"
"Family","Mulan","90000000","13617750400"
"Family","Rio","90000000","13527750400"
"Family","The Incredibles","92000000","13437750400"
"Family","Finding Nemo","94000000","13345750400"
"Family","Percy Jackson & the Olympians: The Lightning Thief","95000000","13251750400"
"Family","Ice Age: Continental Drift","95000000","13156750400"
"Family","The Road to El Dorado","95000000","13061750400"
"Family","Cinderella","95000000","12966750400"
"Family","Astérix aux Jeux Olympiques","97250400","12871750400"
"Family","Cloudy with a Chance of Meatballs","100000000","12774500000"
"Family","Harry Potter and the Chamber of Secrets","100000000","12674500000"
"Family","Epic","100000000","12574500000"
"Family","The Emperor's New Groove","100000000","12474500000"
"Family","Where the Wild Things Are","100000000","12374500000"
"Family","The Hunchback of Notre Dame","100000000","12274500000"
"Family","Eragon","100000000","12174500000"
"Family","Rio 2","103000000","12074500000"
"Family","The Princess and the Frog","105000000","11971500000"
"Family","The Smurfs 2","105000000","11866500000"
"Family","Home on the Range","110000000","11761500000"
"Family","The Smurfs","110000000","11651500000"
"Family","Night at the Museum","110000000","11541500000"
"Family","Monsters, Inc.","115000000","11431500000"
"Family","A Bug's Life","120000000","11316500000"
"Family","Stuart Little 2","120000000","11196500000"
"Family","Cars","120000000","11076500000"
"Family","Speed Racer","120000000","10956500000"
"Family","Atlantis: The Lost Empire","120000000","10836500000"
"Family","How the Grinch Stole Christmas","123000000","10716500000"
"Family","Harry Potter and the Philosopher's Stone","125000000","10593500000"
"Family","Night at the Museum: Secret of the Tomb","127000000","10468500000"
"Family","Dinosaur","127500000","10341500000"
"Family","Megamind","130000000","10214000000"
"Family","Happy Feet Two","130000000","10084000000"
"Family","Harry Potter and the Prisoner of Azkaban","130000000","9954000000"
"Family","Kung Fu Panda","130000000","9824000000"
"Family","Puss in Boots","130000000","9694000000"
"Family","Penguins of Madagascar","132000000","9564000000"
"Family","Stuart Little","133000000","9432000000"
"Family","The Croods","135000000","9299000000"
"Family","Home","135000000","9164000000"
"Family","Turbo","135000000","9029000000"
"Family","Rango","135000000","8894000000"
"Family","The BFG","140000000","8759000000"
"Family","Treasure Planet","140000000","8619000000"
"Family","How to Train Your Dragon 2","145000000","8479000000"
"Family","Kung Fu Panda 3","145000000","8334000000"
"Family","Mr. Peabody & Sherman","145000000","8189000000"
"Family","Madagascar 3: Europe's Most Wanted","145000000","8044000000"
"Family","Rise of the Guardians","145000000","7899000000"
"Family","Flushed Away","149000000","7754000000"
"Family","Harry Potter and the Goblet of Fire","150000000","7605000000"
"Family","Bee Movie","150000000","7455000000"
"Family","The Last Airbender","150000000","7305000000"
"Family","Shrek 2","150000000","7155000000"
"Family","Harry Potter and the Order of the Phoenix","150000000","7005000000"
"Family","G-Force","150000000","6855000000"
"Family","Ratatouille","150000000","6705000000"
"Family","Charlie and the Chocolate Factory","150000000","6555000000"
"Family","Mars Needs Moms","150000000","6405000000"
"Family","Pan","150000000","6255000000"
"Family","Bolt","150000000","6105000000"
"Family","Frozen","150000000","5955000000"
"Family","Night at the Museum: Battle of the Smithsonian","150000000","5805000000"
"Family","Madagascar: Escape 2 Africa","150000000","5655000000"
"Family","Kung Fu Panda 2","150000000","5505000000"
"Family","Chicken Little","150000000","5355000000"
"Family","The Chronicles of Narnia: The Voyage of the Dawn Treader","155000000","5205000000"
"Family","Shrek the Third","160000000","5050000000"
"Family","Wreck-It Ralph","165000000","4890000000"
"Family","Big Hero 6","165000000","4725000000"
"Family","Shrek Forever After","165000000","4560000000"
"Family","How to Train Your Dragon","165000000","4395000000"
"Family","The Polar Express","165000000","4230000000"
"Family","Hugo","170000000","4065000000"
"Family","Evan Almighty","175000000","3895000000"
"Family","The Good Dinosaur","175000000","3720000000"
"Family","The Jungle Book","175000000","3545000000"
"Family","Inside Out","175000000","3370000000"
"Family","Up","175000000","3195000000"
"Family","Monsters vs Aliens","175000000","3020000000"
"Family","Maleficent","180000000","2845000000"
"Family","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","180000000","2665000000"
"Family","WALL·E","180000000","2485000000"
"Family","Brave","185000000","2305000000"
"Family","Tomorrowland","190000000","2120000000"
"Family","Jack the Giant Slayer","195000000","1930000000"
"Family","Cars 2","200000000","1735000000"
"Family","Monsters University","200000000","1535000000"
"Family","Alice in Wonderland","200000000","1335000000"
"Family","Oz: The Great and Powerful","200000000","1135000000"
"Family","Toy Story 3","200000000","935000000"
"Family","The Chronicles of Narnia: Prince Caspian","225000000","735000000"
"Family","Harry Potter and the Half-Blood Prince","250000000","510000000"
"Family","Tangled","260000000","260000000"
"Fantasy","Wu Ji","0","26949696595"
"Fantasy","The Cat in the Hat","0","26949696595"
"Fantasy","Bathory","0","26949696595"
"Fantasy","My Super Ex-Girlfriend","0","26949696595"
"Fantasy","Teen Wolf Too","0","26949696595"
"Fantasy","Northfork","0","26949696595"
"Fantasy","The Love Letter","0","26949696595"
"Fantasy","Down to Earth","0","26949696595"
"Fantasy","Black Knight","0","26949696595"
"Fantasy","Warlock: The Armageddon","0","26949696595"
"Fantasy","Just Visiting","0","26949696595"
"Fantasy","Wristcutters: A Love Story","0","26949696595"
"Fantasy","The Brass Teapot","0","26949696595"
"Fantasy","Blood and Chocolate","0","26949696595"
"Fantasy","Nothing","0","26949696595"
"Fantasy","The Hole","0","26949696595"
"Fantasy","The Odd Life of Timothy Green","0","26949696595"
"Fantasy","Bill & Ted's Bogus Journey","0","26949696595"
"Fantasy","Holy Motors","0","26949696595"
"Fantasy","The Muse","0","26949696595"
"Fantasy","Do You Believe?","0","26949696595"
"Fantasy","The Beastmaster","0","26949696595"
"Fantasy","Dungeons & Dragons: Wrath of the Dragon God","0","26949696595"
"Fantasy","Dead Like Me: Life After Death","0","26949696595"
"Fantasy","Les visiteurs","0","26949696595"
"Fantasy","The Secret of Kells","0","26949696595"
"Fantasy","Tuck Everlasting","0","26949696595"
"Fantasy","The Adventures of Pinocchio","0","26949696595"
"Fantasy","The Blue Bird","0","26949696595"
"Fantasy","長江七號","0","26949696595"
"Fantasy","Scooby-Doo 2: Monsters Unleashed","0","26949696595"
"Fantasy","Star Wars: Clone Wars (Volume 1)","0","26949696595"
"Fantasy","The Barbarians","0","26949696595"
"Fantasy","Kate & Leopold","0","26949696595"
"Fantasy","White Noise 2: The Light","0","26949696595"
"Fantasy","The Ghastly Love of Johnny X","0","26949696595"
"Fantasy","Warriors of Virtue","0","26949696595"
"Fantasy","The Muppet Christmas Carol","0","26949696595"
"Fantasy","Cat People","0","26949696595"
"Fantasy","Wolf","0","26949696595"
"Fantasy","Scrooged","0","26949696595"
"Fantasy","Jonah: A VeggieTales Movie","0","26949696595"
"Fantasy","Fetching Cody","1","26949696595"
"Fantasy","Ghost Town","0","26949696595"
"Fantasy","Les Visiteurs 2 : Les Couloirs du temps","0","26949696595"
"Fantasy","Cirque du Soleil: Worlds Away","0","26949696595"
"Fantasy","The Prophecy","8","26949696594"
"Fantasy","滿城盡帶黃金甲","110","26949696586"
"Fantasy","Escape from Tomorrow","650","26949696476"
"Fantasy","Eraserhead","10000","26949695826"
"Fantasy","The Call of Cthulhu","50000","26949685826"
"Fantasy","Ink","250000","26949635826"
"Fantasy","Monty Python and the Holy Grail","400000","26949385826"
"Fantasy","Rubber","500000","26948985826"
"Fantasy","Special","1000000","26948485826"
"Fantasy","Bubba Ho-tep","1000000","26947485826"
"Fantasy","Beyond the Black Rainbow","1100000","26946485826"
"Fantasy","Snow White and the Seven Dwarfs","1488423","26945385826"
"Fantasy","Beasts of the Southern Wild","1800000","26943897403"
"Fantasy","The Brave Little Toaster","2000000","26942097403"
"Fantasy","The Wizard of Oz","2777000","26940097403"
"Fantasy","Willy Wonka & the Chocolate Factory","3000000","26937320403"
"Fantasy","Jason Goes to Hell: The Final Friday","3000000","26934320403"
"Fantasy","It's a Wonderful Life","3180000","26931320403"
"Fantasy","Trolljegeren","3500000","26928140403"
"Fantasy","In the Name of the King III","3500000","26924640403"
"Fantasy","Evil Dead II","3600000","26921140403"
"Fantasy","Mirrormask","4000000","26917540403"
"Fantasy","Ночной дозор","4200000","26913540403"
"Fantasy","Heavenly Creatures","5000000","26909340403"
"Fantasy","Time Bandits","5000000","26904340403"
"Fantasy","Yoga Hosers","5000000","26899340403"
"Fantasy","Somewhere in Time","5100000","26894340403"
"Fantasy","Digimon: The Movie","5500000","26889240403"
"Fantasy","Donnie Darko","6000000","26883740403"
"Fantasy","Mary Poppins","6000000","26877740403"
"Fantasy","Sliding Doors","6000000","26871740403"
"Fantasy","Beastmaster 2: Through the Portal of Time","6000000","26865740403"
"Fantasy","Снежная королева","7000000","26859740403"
"Fantasy","Warlock","7000000","26852740403"
"Fantasy","Creepshow","8000000","26845740403"
"Fantasy","Splash","8000000","26837740403"
"Fantasy","Dogma","10000000","26829740403"
"Fantasy","Twilight Zone: The Movie","10000000","26819740403"
"Fantasy","E.T. the Extra-Terrestrial","10500000","26809740403"
"Fantasy","Army of Darkness","11000000","26799240403"
"Fantasy","Gremlins","11000000","26788240403"
"Fantasy","2046","12000000","26777240403"
"Fantasy","Aquamarine","12000000","26765240403"
"Fantasy","Max Keeble's Big Move","12000000","26753240403"
"Fantasy","Enter the Void","13000000","26741240403"
"Fantasy","Being John Malkovich","13000000","26728240403"
"Fantasy","Exorcist II: The Heretic","14000000","26715240403"
"Fantasy","New Nightmare","14000000","26701240403"
"Fantasy","Groundhog Day","14600000","26687240403"
"Fantasy","千と千尋の神隠し","15000000","26672640403"
"Fantasy","Krampus","15000000","26657640403"
"Fantasy","Firestarter","15000000","26642640403"
"Fantasy","The Crow","15000000","26627640403"
"Fantasy","The Craft","15000000","26612640403"
"Fantasy","The Good Night","15000000","26597640403"
"Fantasy","Beetlejuice","15000000","26582640403"
"Fantasy","The Princess Bride","16000000","26567640403"
"Fantasy","Pokémon 3: The Movie","16000000","26551640403"
"Fantasy","Highlander","16000000","26535640403"
"Fantasy","Beastly","17000000","26519640403"
"Fantasy","Red Sonja","17900000","26502640403"
"Fantasy","Peggy Sue Got Married","18000000","26484740403"
"Fantasy","Conan the Destroyer","18000000","26466740403"
"Fantasy","Mortal Kombat","18000000","26448740403"
"Fantasy","Dragonslayer","18000000","26430740403"
"Fantasy","Big","18000000","26412740403"
"Fantasy","The Invention of Lying","18500000","26394740403"
"Fantasy","The Nutcracker","19000000","26376240403"
"Fantasy","El laberinto del fauno","19000000","26357240403"
"Fantasy","Sausage Party","19000000","26338240403"
"Fantasy","Conan the Barbarian","20000000","26319240403"
"Fantasy","The Covenant","20000000","26299240403"
"Fantasy","Steamboy","20000000","26279240403"
"Fantasy","功夫","20000000","26259240403"
"Fantasy","Edward Scissorhands","20000000","26239240403"
"Fantasy","Daybreakers","20000000","26219240403"
"Fantasy","Ladyhawke","20000000","26199240403"
"Fantasy","The Tempest","20000000","26179240403"
"Fantasy","Alone in the Dark","20000000","26159240403"
"Fantasy","An American Carol","20000000","26139240403"
"Fantasy","To Die For","20000000","26119240403"
"Fantasy","Return to Never Land","20000000","26099240403"
"Fantasy","Vampires","20000000","26079240403"
"Fantasy","Teenage Mutant Ninja Turtles III","21000000","26059240403"
"Fantasy","Ghost","22000000","26038240403"
"Fantasy","Underworld","22000000","26016240403"
"Fantasy","The Santa Clause","22000000","25994240403"
"Fantasy","The Mask","23000000","25972240403"
"Fantasy","The Wiz","24000000","25949240403"
"Fantasy","ハウルの動く城","24000000","25925240403"
"Fantasy","Muppets from Space","24000000","25901240403"
"Fantasy","The Shadow","25000000","25877240403"
"Fantasy","The Age of Adaline","25000000","25852240403"
"Fantasy","Spice World","25000000","25827240403"
"Fantasy","Un monstre à Paris","25000000","25802240403"
"Fantasy","Tank Girl","25000000","25777240403"
"Fantasy","Don't Be Afraid of the Dark","25000000","25752240403"
"Fantasy","Big Trouble in Little China","25000000","25727240403"
"Fantasy","Highlander: Endgame","25000000","25702240403"
"Fantasy","Jimmy Neutron: Boy Genius","25000000","25677240403"
"Fantasy","Sheena","25000000","25652240403"
"Fantasy","BloodRayne","25000000","25627240403"
"Fantasy","The Adventurer: The Curse of the Midas Box","25000000","25602240403"
"Fantasy","Return to Oz","25000000","25577240403"
"Fantasy","Lifeforce","25000000","25552240403"
"Fantasy","Nanny McPhee","25000000","25527240403"
"Fantasy","Highlander III: The Sorcerer","26000000","25502240403"
"Fantasy","Snow White: A Tale of Terror","26000000","25476240403"
"Fantasy","Viy","26000000","25450240403"
"Fantasy","もののけ姫","26500000","25424240403"
"Fantasy","Krull","27000000","25397740403"
"Fantasy","The Neverending Story","27000000","25370740403"
"Fantasy","Just My Luck","28000000","25343740403"
"Fantasy","Dawn of the Dead","28000000","25315740403"
"Fantasy","The Thief and the Cobbler","28000000","25287740403"
"Fantasy","A Simple Wish","28000000","25259740403"
"Fantasy","Hocus Pocus","28000000","25231740403"
"Fantasy","Aladdin","28000000","25203740403"
"Fantasy","The Borrowers","29000000","25175740403"
"Fantasy","The Jacket","29000000","25146740403"
"Fantasy","Mortal Kombat: Annihilation","30000000","25117740403"
"Fantasy","The Imaginarium of Doctor Parnassus","30000000","25087740403"
"Fantasy","Like Mike","30000000","25057740403"
"Fantasy","Babe","30000000","25027740403"
"Fantasy","Midnight in Paris","30000000","24997740403"
"Fantasy","Stranger Than Fiction","30000000","24967740403"
"Fantasy","Савва. Сердце воина","30000000","24937740403"
"Fantasy","The Addams Family","30000000","24907740403"
"Fantasy","Ella Enchanted","31000000","24877740403"
"Fantasy","Phenomenon","32000000","24846740403"
"Fantasy","Bogus","32000000","24814740403"
"Fantasy","Elf","32000000","24782740403"
"Fantasy","The Tree of Life","32000000","24750740403"
"Fantasy","The House of Magic","34000000","24718740403"
"Fantasy","Batman","35000000","24684740403"
"Fantasy","The Order","35000000","24649740403"
"Fantasy","Queen of the Damned","35000000","24614740403"
"Fantasy","Nanny McPhee and the Big Bang","35000000","24579740403"
"Fantasy","Underworld: Rise of the Lycans","35000000","24544740403"
"Fantasy","Zoom","35000000","24509740403"
"Fantasy","Obitaemyy Ostrov","36500000","24474740403"
"Fantasy","Howard the Duck","37000000","24438240403"
"Fantasy","Nim's Island","37000000","24401240403"
"Fantasy","13 Going on 30","37000000","24364240403"
"Fantasy","Twilight","37000000","24327240403"
"Fantasy","Superman III","39000000","24290240403"
"Fantasy","The Time Traveler's Wife","39000000","24251240403"
"Fantasy","Spawn","40000000","24212240403"
"Fantasy","Quest for Camelot","40000000","24172240403"
"Fantasy","Small Soldiers","40000000","24132240403"
"Fantasy","Cirque du Freak: The Vampire's Assistant","40000000","24092240403"
"Fantasy","Corpse Bride","40000000","24052240403"
"Fantasy","Aliens vs Predator: Requiem","40000000","24012240403"
"Fantasy","Dragon Nest: Warriors' Dawn","40000000","23972240403"
"Fantasy","The Illusionist","40000000","23932240403"
"Fantasy","The Island of Dr. Moreau","40000000","23892240403"
"Fantasy","Delgo","40000000","23852240403"
"Fantasy","Memoirs of an Invisible Man","40000000","23812240403"
"Fantasy","The Medallion","41000000","23772240403"
"Fantasy","The Warrior's Way","42000000","23731240403"
"Fantasy","Red Riding Hood","42000000","23689240403"
"Fantasy","Elektra","43000000","23647240403"
"Fantasy","Multiplicity","45000000","23604240403"
"Fantasy","Aliens in the Attic","45000000","23559240403"
"Fantasy","The Indian in the Cupboard","45000000","23514240403"
"Fantasy","The Flintstones","46000000","23469240403"
"Fantasy","Jonah Hex","47000000","23423240403"
"Fantasy","Happily N'Ever After","47000000","23376240403"
"Fantasy","Super Mario Bros.","48000000","23329240403"
"Fantasy","Bedazzled","48000000","23281240403"
"Fantasy","Hereafter","50000000","23233240403"
"Fantasy","The Ant Bully","50000000","23183240403"
"Fantasy","Herbie Fully Loaded","50000000","23133240403"
"Fantasy","Drive Angry","50000000","23083240403"
"Fantasy","Underworld: Evolution","50000000","23033240403"
"Fantasy","Hansel & Gretel: Witch Hunters","50000000","22983240403"
"Fantasy","The Twilight Saga: New Moon","50000000","22933240403"
"Fantasy","Ted","50000000","22883240403"
"Fantasy","Gremlins 2: The New Batch","50000000","22833240403"
"Fantasy","The Book of Life","50000000","22783240403"
"Fantasy","Into the Woods","50000000","22733240403"
"Fantasy","Race to Witch Mountain","50000000","22683240403"
"Fantasy","Casper","50000000","22633240403"
"Fantasy","Perfume: The Story of a Murderer","50000000","22583240403"
"Fantasy","Bulletproof Monk","52000000","22533240403"
"Fantasy","The Nutty Professor","54000000","22481240403"
"Fantasy","Blade II","54000000","22427240403"
"Fantasy","Superman II","54000000","22373240403"
"Fantasy","V for Vendetta","54000000","22319240403"
"Fantasy","Death Becomes Her","55000000","22265240403"
"Fantasy","Superman","55000000","22210240403"
"Fantasy","City of Ember","55000000","22155240403"
"Fantasy","The Forbidden Kingdom","55000000","22100240403"
"Fantasy","City of Angels","55000000","22045240403"
"Fantasy","Ghost Rider: Spirit of Vengeance","57000000","21990240403"
"Fantasy","DragonHeart","57000000","21933240403"
"Fantasy","Thunderbirds","57000000","21876240403"
"Fantasy","Just Like Heaven","58000000","21819240403"
"Fantasy","Alvin and the Chipmunks","60000000","21761240403"
"Fantasy","Priest","60000000","21701240403"
"Fantasy","Shrek","60000000","21641240403"
"Fantasy","The Scorpion King","60000000","21581240403"
"Fantasy","The Family Man","60000000","21521240403"
"Fantasy","The Lego Movie","60000000","21461240403"
"Fantasy","In the Name of the King: A Dungeon Siege Tale","60000000","21401240403"
"Fantasy","Beautiful Creatures","60000000","21341240403"
"Fantasy","Inkheart","60000000","21281240403"
"Fantasy","Winter's Tale","60000000","21221240403"
"Fantasy","The Mortal Instruments: City of Bones","60000000","21161240403"
"Fantasy","Reign of Fire","60000000","21101240403"
"Fantasy","The Green Mile","60000000","21041240403"
"Fantasy","The Boxtrolls","60000000","20981240403"
"Fantasy","The Little Prince","64000000","20921240403"
"Fantasy","Blade: Trinity","65000000","20857240403"
"Fantasy","Pete's Dragon","65000000","20792240403"
"Fantasy","Zathura: A Space Adventure","65000000","20727240403"
"Fantasy","The Kid","65000000","20662240403"
"Fantasy","The Lovely Bones","65000000","20597240403"
"Fantasy","The Santa Clause 2","65000000","20532240403"
"Fantasy","Hellboy","66000000","20467240403"
"Fantasy","The Last Legion","67000000","20401240403"
"Fantasy","Mystery Men","68000000","20334240403"
"Fantasy","The Twilight Saga: Eclipse","68000000","20266240403"
"Fantasy","西游记之孙悟空三打白骨精","68490000","20198240403"
"Fantasy","Abraham Lincoln: Vampire Hunter","69000000","20129750403"
"Fantasy","Stardust","70000000","20060750403"
"Fantasy","The Iron Giant","70000000","19990750403"
"Fantasy","Hook","70000000","19920750403"
"Fantasy","Big Fish","70000000","19850750403"
"Fantasy","Dracula Untold","70000000","19780750403"
"Fantasy","Mars Attacks!","70000000","19710750403"
"Fantasy","Underworld: Awakening","70000000","19640750403"
"Fantasy","디워","70000000","19570750403"
"Fantasy","Dr. Dolittle 2","70000000","19500750403"
"Fantasy","Doctor Dolittle","71000000","19430750403"
"Fantasy","The Hunger Games","75000000","19359750403"
"Fantasy","Lady in the Water","75000000","19284750403"
"Fantasy","Alvin and the Chipmunks: The Squeakquel","75000000","19209750403"
"Fantasy","Monkeybone","75000000","19134750403"
"Fantasy","Practical Magic","75000000","19059750403"
"Fantasy","Immortals","75000000","18984750403"
"Fantasy","Alvin and the Chipmunks: Chipwrecked","75000000","18909750403"
"Fantasy","Monster House","75000000","18834750403"
"Fantasy","The League of Extraordinary Gentlemen","78000000","18759750403"
"Fantasy","The Lord of the Rings: The Two Towers","79000000","18681750403"
"Fantasy","Bruce Almighty","80000000","18602750403"
"Fantasy","The Haunting","80000000","18522750403"
"Fantasy","Bedtime Stories","80000000","18442750403"
"Fantasy","Batman Returns","80000000","18362750403"
"Fantasy","Legend of the Guardians: The Owls of Ga'Hoole","80000000","18282750403"
"Fantasy","Space Jam","80000000","18202750403"
"Fantasy","The Legend of Bagger Vance","80000000","18122750403"
"Fantasy","Sucker Punch","82000000","18042750403"
"Fantasy","Click","82500000","17960750403"
"Fantasy","Nutty Professor II: The Klumps","84000000","17878250403"
"Fantasy","Son of the Mask","84000000","17794250403"
"Fantasy","Hotel Transylvania","85000000","17710250403"
"Fantasy","Mirror Mirror","85000000","17625250403"
"Fantasy","Little Nicky","85000000","17540250403"
"Fantasy","Charlotte's Web","85000000","17455250403"
"Fantasy","Hellboy II: The Golden Army","85000000","17370250403"
"Fantasy","Last Action Hero","85000000","17285250403"
"Fantasy","Jumper","85000000","17200250403"
"Fantasy","Enchanted","85000000","17115250403"
"Fantasy","What Dreams May Come","85000000","17030250403"
"Fantasy","Arthur et les Minimoys","86000000","16945250403"
"Fantasy","The Brothers Grimm","88000000","16859250403"
"Fantasy","The Nutcracker: The Untold Story","90000000","16771250403"
"Fantasy","Meet Joe Black","90000000","16681250403"
"Fantasy","The Spiderwick Chronicles","90000000","16591250403"
"Fantasy","The Last Witch Hunter","90000000","16501250403"
"Fantasy","Percy Jackson: Sea of Monsters","90000000","16411250403"
"Fantasy","The Fifth Element","90000000","16321250403"
"Fantasy","The Haunted Mansion","90000000","16231250403"
"Fantasy","The Secret Life of Walter Mitty","90000000","16141250403"
"Fantasy","Babe: Pig in the City","90000000","16051250403"
"Fantasy","Mighty Joe Young","90000000","15961250403"
"Fantasy","The Lord of the Rings: The Fellowship of the Ring","93000000","15871250403"
"Fantasy","The Lord of the Rings: The Return of the King","94000000","15778250403"
"Fantasy","Percy Jackson & the Olympians: The Lightning Thief","95000000","15684250403"
"Fantasy","Seventh Son","95000000","15589250403"
"Fantasy","Lara Croft Tomb Raider: The Cradle of Life","95000000","15494250403"
"Fantasy","Cinderella","95000000","15399250403"
"Fantasy","Astérix aux Jeux Olympiques","97250400","15304250403"
"Fantasy","The Mummy Returns","98000000","15207000003"
"Fantasy","Where the Wild Things Are","100000000","15109000003"
"Fantasy","Batman Forever","100000000","15009000003"
"Fantasy","The Emperor's New Groove","100000000","14909000003"
"Fantasy","End of Days","100000000","14809000003"
"Fantasy","Harry Potter and the Chamber of Secrets","100000000","14709000003"
"Fantasy","Epic","100000000","14609000003"
"Fantasy","Dragonball Evolution","100000000","14509000003"
"Fantasy","Eragon","100000000","14409000003"
"Fantasy","The Smurfs 2","105000000","14309000003"
"Fantasy","Ghost Rider","110000000","14204000003"
"Fantasy","Night at the Museum","110000000","14094000003"
"Fantasy","The Smurfs","110000000","13984000003"
"Fantasy","Lara Croft: Tomb Raider","115000000","13874000003"
"Fantasy","The Twilight Saga: Breaking Dawn - Part 2","120000000","13759000003"
"Fantasy","The Wolverine","120000000","13639000003"
"Fantasy","How the Grinch Stole Christmas","123000000","13519000003"
"Fantasy","Batman & Robin","125000000","13396000003"
"Fantasy","Clash of the Titans","125000000","13271000003"
"Fantasy","Harry Potter and the Philosopher's Stone","125000000","13146000003"
"Fantasy","Teenage Mutant Ninja Turtles","125000000","13021000003"
"Fantasy","Night at the Museum: Secret of the Tomb","127000000","12896000003"
"Fantasy","4: Rise of the Silver Surfer","130000000","12769000003"
"Fantasy","R.I.P.D.","130000000","12639000003"
"Fantasy","Puss in Boots","130000000","12509000003"
"Fantasy","Harry Potter and the Prisoner of Azkaban","130000000","12379000003"
"Fantasy","Stuart Little","133000000","12249000003"
"Fantasy","The Croods","135000000","12116000003"
"Fantasy","Home","135000000","11981000003"
"Fantasy","Teenage Mutant Ninja Turtles: Out of the Shadows","135000000","11846000003"
"Fantasy","Final Fantasy: The Spirits Within","137000000","11711000003"
"Fantasy","Spider-Man","139000000","11574000003"
"Fantasy","Pirates of the Caribbean: The Curse of the Black Pearl","140000000","11435000003"
"Fantasy","The BFG","140000000","11295000003"
"Fantasy","Treasure Planet","140000000","11155000003"
"Fantasy","Gods of Egypt","140000000","11015000003"
"Fantasy","Ghostbusters","144000000","10875000003"
"Fantasy","The Mummy: Tomb of the Dragon Emperor","145000000","10731000003"
"Fantasy","Rise of the Guardians","145000000","10586000003"
"Fantasy","How to Train Your Dragon 2","145000000","10441000003"
"Fantasy","Ratatouille","150000000","10296000003"
"Fantasy","Prince of Persia: The Sands of Time","150000000","10146000003"
"Fantasy","Thor","150000000","9996000003"
"Fantasy","Shrek 2","150000000","9846000003"
"Fantasy","G-Force","150000000","9696000003"
"Fantasy","The Last Airbender","150000000","9546000003"
"Fantasy","The Curious Case of Benjamin Button","150000000","9396000003"
